00004,19:01,160125,1,001
00014,19:01,160125,1,001
00002,19:01,160125,1,001
00020,19:01,160125,1,001
00020,19:01,160125,1,001
00021,19:01,160125,1,001
00006,19:01,160125,1,001
00008,19:01,160125,1,001
00007,07:41,170125,1,001
00022,07:55,170125,1,001
00012,08:05,170125,1,001
00003,08:18,170125,1,001
00021,08:18,170125,1,001
00002,08:19,170125,1,001
00013,08:21,170125,1,001
00011,08:22,170125,1,001
00020,08:23,170125,1,001
00014,08:23,170125,1,001
00006,08:27,170125,1,001
00008,08:27,170125,1,001
00023,08:28,170125,1,001
00004,08:45,170125,1,001
00008,17:59,170125,1,001
00022,18:56,170125,1,001
00007,18:57,170125,1,001
00003,18:58,170125,1,001
00011,18:58,170125,1,001
00012,18:58,170125,1,001
00023,19:00,170125,1,001
00013,19:00,170125,1,001
00014,19:00,170125,1,001
00004,19:00,170125,1,001
00006,19:00,170125,1,001
00021,19:04,170125,1,001
00002,19:04,170125,1,001
00020,19:04,170125,1,001
00007,01:14,010118,1,001
00022,01:35,010118,1,001
00013,01:42,010118,1,001
00021,01:48,010118,1,001
00012,01:50,010118,1,001
00002,01:50,010118,1,001
00003,01:56,010118,1,001
00020,01:59,010118,1,001
00020,01:59,010118,1,001
00023,02:01,010118,1,001
00011,02:02,010118,1,001
00014,02:07,010118,1,001
00008,02:13,010118,1,001
00004,02:27,010118,1,001
00006,03:31,010118,1,001
00004,12:35,010118,1,001
00022,12:36,010118,1,001
00003,12:36,010118,1,001
00011,12:37,010118,1,001
00007,12:37,010118,1,001
00014,12:38,010118,1,001
00008,12:40,010118,1,001
00006,12:40,010118,1,001
00021,12:40,010118,1,001
00002,12:40,010118,1,001
00020,12:40,010118,1,001
00013,12:42,010118,1,001
00007,01:20,020118,1,001
00022,01:34,020118,1,001
00020,01:55,020118,1,001
00003,01:56,020118,1,001
00021,01:56,020118,1,001
00002,01:57,020118,1,001
00013,02:01,020118,1,001
00014,02:06,020118,1,001
00006,02:08,020118,1,001
00011,02:10,020118,1,001
00004,02:26,020118,1,001
00023,02:44,020118,1,001
00011,12:35,020118,1,001
00022,12:35,020118,1,001
00007,12:35,020118,1,001
00003,12:35,020118,1,001
00004,12:38,020118,1,001
00006,12:38,020118,1,001
00014,12:39,020118,1,001
00023,12:39,020118,1,001
00013,12:39,020118,1,001
00002,12:40,020118,1,001
00020,12:40,020118,1,001
00021,12:40,020118,1,001
00007,01:21,030118,1,001
00022,01:34,030118,1,001
00021,01:56,030118,1,001
00002,01:56,030118,1,001
00020,01:56,030118,1,001
00003,02:01,030118,1,001
00014,02:02,030118,1,001
00004,02:06,030118,1,001
00011,02:08,030118,1,001
00013,02:14,030118,1,001
00008,02:21,030118,1,001
00023,02:51,030118,1,001
00006,05:02,030118,1,001
00022,12:34,030118,1,001
00007,12:36,030118,1,001
00011,12:36,030118,1,001
00004,12:38,030118,1,001
00014,12:39,030118,1,001
00013,12:39,030118,1,001
00023,12:40,030118,1,001
00003,12:40,030118,1,001
00020,12:41,030118,1,001
00021,12:41,030118,1,001
00008,12:42,030118,1,001
00006,12:42,030118,1,001
00002,12:43,030118,1,001
00003,01:20,040118,1,001
00007,01:27,040118,1,001
00022,01:39,040118,1,001
00020,01:56,040118,1,001
00021,01:56,040118,1,001
00002,01:57,040118,1,001
00003,01:57,040118,1,001
00013,02:00,040118,1,001
00011,02:10,040118,1,001
00014,02:11,040118,1,001
00006,02:16,040118,1,001
00008,02:16,040118,1,001
00004,02:29,040118,1,001
00023,02:39,040118,1,001
00022,12:35,040118,1,001
00003,12:38,040118,1,001
00007,12:38,040118,1,001
00011,12:38,040118,1,001
00013,12:38,040118,1,001
00023,12:38,040118,1,001
00004,12:38,040118,1,001
00020,12:39,040118,1,001
00021,12:39,040118,1,001
00002,12:39,040118,1,001
00014,12:39,040118,1,001
00006,12:39,040118,1,001
00008,12:39,040118,1,001
00007,01:19,050118,1,001
00022,01:35,050118,1,001
00021,01:57,050118,1,001
00020,01:58,050118,1,001
00002,01:59,050118,1,001
00003,02:00,050118,1,001
00013,02:01,050118,1,001
00014,02:06,050118,1,001
00008,02:12,050118,1,001
00004,02:15,050118,1,001
00011,02:29,050118,1,001
00006,02:31,050118,1,001
00023,02:48,050118,1,001
00022,18:55,240125,1,001
00013,18:59,240125,1,001
00023,18:59,240125,1,001
00003,19:00,240125,1,001
00011,19:00,240125,1,001
00021,19:00,240125,1,001
00020,19:00,240125,1,001
00004,19:00,240125,1,001
00002,19:01,240125,1,001
00014,19:01,240125,1,001
00008,19:01,240125,1,001
00007,19:01,240125,1,001
00006,19:01,240125,1,001
00007,19:28,010118,1,001
00011,19:36,010118,1,001
00022,19:38,010118,1,001
00003,19:56,010118,1,001
00021,20:00,010118,1,001
00020,20:01,010118,1,001
00002,20:01,010118,1,001
00013,20:04,010118,1,001
00014,20:08,010118,1,001
00008,20:25,010118,1,001
00023,20:47,010118,1,001
00004,21:58,010118,1,001
00006,23:24,010118,1,001
00015,03:15,020118,1,001
00022,06:54,270125,1,001
00011,06:55,270125,1,001
00007,06:58,270125,1,001
00003,06:59,270125,1,001
00004,06:59,270125,1,001
00015,07:00,270125,1,001
00013,07:00,270125,1,001
00014,07:00,270125,1,001
00023,07:00,270125,1,001
00006,07:01,270125,1,001
00008,07:01,270125,1,001
00020,07:03,270125,1,001
00002,07:03,270125,1,001
00021,07:03,270125,1,001
00007,19:39,270125,1,001
00007,19:39,270125,1,001
00022,19:54,270125,1,001
00021,20:09,270125,1,001
00003,20:21,270125,1,001
00013,20:22,270125,1,001
00015,20:26,270125,1,001
00011,20:29,270125,1,001
00014,20:31,270125,1,001
00006,20:39,270125,1,001
00008,20:39,270125,1,001
00007,06:54,280125,1,001
00022,06:55,280125,1,001
00011,06:55,280125,1,001
00013,06:59,280125,1,001
00015,07:00,280125,1,001
00003,07:00,280125,1,001
00021,07:01,280125,1,001
00014,07:01,280125,1,001
00006,07:02,280125,1,001
00008,07:02,280125,1,001
00007,19:41,280125,1,001
00007,19:41,280125,1,001
00007,19:41,280125,1,001
00022,19:56,280125,1,001
00013,20:06,280125,1,001
00003,20:14,280125,1,001
00020,20:19,280125,1,001
00021,20:19,280125,1,001
00002,20:21,280125,1,001
00011,20:27,280125,1,001
00014,20:27,280125,1,001
00015,20:28,280125,1,001
00008,20:37,280125,1,001
00004,20:39,280125,1,001
00006,20:39,280125,1,001
00022,06:49,290125,1,001
00011,06:55,290125,1,001
00007,06:55,290125,1,001
00013,06:59,290125,1,001
00003,07:00,290125,1,001
00004,07:00,290125,1,001
00015,07:00,290125,1,001
00020,07:00,290125,1,001
00002,07:00,290125,1,001
00021,07:00,290125,1,001
00006,07:00,290125,1,001
00014,07:00,290125,1,001
00007,19:37,290125,1,001
00022,19:53,290125,1,001
00020,20:11,290125,1,001
00020,20:11,290125,1,001
00021,20:20,290125,1,001
00002,20:21,290125,1,001
00015,20:21,290125,1,001
00003,20:21,290125,1,001
00014,20:23,290125,1,001
00011,20:23,290125,1,001
00006,20:40,290125,1,001
00004,20:53,290125,1,001
00022,06:49,300125,1,001
00011,06:53,300125,1,001
00007,06:54,300125,1,001
00014,07:00,300125,1,001
00006,07:00,300125,1,001
00004,07:00,300125,1,001
00015,07:00,300125,1,001
00003,07:00,300125,1,001
00020,07:03,300125,1,001
00002,07:03,300125,1,001
00007,19:40,300125,1,001
00022,19:56,300125,1,001
00002,20:12,300125,1,001
00003,20:19,300125,1,001
00015,20:20,300125,1,001
00011,20:27,300125,1,001
00004,20:28,300125,1,001
00006,20:28,300125,1,001
00014,20:28,300125,1,001
00007,21:56,300125,1,001
